Date,Adj Close,Close,High,Low,Open,Volume
2018-03-26,40.58831024169922,43.192501068115234,43.275001525878906,41.61000061035156,42.01750183105469,150164800
2018-03-27,39.54758071899414,42.084999084472656,43.78749847412109,41.72999954223633,43.41999816894531,163690400
2018-03-28,39.11063003540039,41.619998931884766,42.505001068115234,41.29750061035156,41.8125,166674000
2018-03-29,39.41603088378906,41.94499969482422,42.9375,41.72499847412109,41.95249938964844,153594000
2018-04-02,39.15761566162109,41.66999816894531,42.23500061035156,41.11750030517578,41.65999984741211,150347200
2018-04-03,39.559329986572266,42.09749984741211,42.1875,41.220001220703125,41.90999984741211,121112000
2018-04-04,40.31580352783203,42.90250015258789,43.00249862670898,41.192501068115234,41.220001220703125,138422000
2018-04-05,40.59537124633789,43.20000076293945,43.557498931884766,43.02000045776367,43.14500045776367,107732800
2018-04-06,39.5569953918457,42.095001220703125,43.119998931884766,42.04999923706055,42.74250030517578,140021200
2018-04-09,39.949310302734375,42.51250076293945,43.272499084472656,42.462501525878906,42.470001220703125,116070800
2018-04-10,40.70108413696289,43.3125,43.5,42.88249969482422,43.25,113634400
2018-04-11,40.51078414916992,43.11000061035156,43.47999954223633,42.92499923706055,43.057498931884766,89726400
2018-04-12,40.91016387939453,43.53499984741211,43.75,43.2599983215332,43.352500915527344,91557200
2018-04-13,41.048770904541016,43.682498931884766,43.959999084472656,43.462501525878906,43.69499969482422,100497200
2018-04-16,41.304832458496094,43.95500183105469,44.04750061035156,43.70750045776367,43.75749969482422,86313600
2018-04-17,41.87337112426758,44.560001373291016,44.73500061035156,44.102500915527344,44.122501373291016,106421600
2018-04-18,41.779396057128906,44.459999084472656,44.70500183105469,44.220001220703125,44.45249938964844,83018000
2018-04-19,40.59537124633789,43.20000076293945,43.84749984741211,43.165000915527344,43.43999862670898,139235200
2018-04-20,38.93207931518555,41.43000030517578,42.80500030517578,41.35749816894531,42.650001525878906,261964400
2018-04-23,38.81932067871094,41.310001373291016,41.72999954223633,41.022499084472656,41.70750045776367,146062000
2018-04-24,38.27897644042969,40.73500061035156,41.58250045776367,40.30500030517578,41.41749954223633,134768000
2018-04-25,38.44577407836914,40.91249847412109,41.35499954223633,40.602500915527344,40.65499877929688,113528400
2018-04-26,38.57969284057617,41.05500030517578,41.432498931884766,40.84249877929688,41.02999877929688,111852000
2018-04-27,38.13332748413086,40.58000183105469,41.08250045776367,40.157501220703125,41.0,142623200
2018-04-30,38.824005126953125,41.31499862670898,41.81499862670898,40.459999084472656,40.532501220703125,169709600
2018-05-01,39.72613906860352,42.275001525878906,42.29999923706055,41.317501068115234,41.602500915527344,214277600
2018-05-02,41.48102188110352,44.14250183105469,44.4375,43.45000076293945,43.807498931884766,266157600
2018-05-03,41.55622100830078,44.22249984741211,44.375,43.61000061035156,43.970001220703125,136272800
2018-05-04,43.18660354614258,45.95750045776367,46.0625,44.54249954223633,44.5625,224805200
2018-05-07,43.499053955078125,46.290000915527344,46.91749954223633,46.1875,46.29499816894531,169805600
2018-05-08,43.7081413269043,46.51250076293945,46.55500030517578,45.91749954223633,46.247501373291016,113611200
2018-05-09,44.01589584350586,46.84000015258789,46.84999847412109,46.30500030517578,46.63750076293945,92844800
2018-05-10,44.64549255371094,47.5099983215332,47.59249877929688,46.91249847412109,46.935001373291016,111957200
2018-05-11,44.47569274902344,47.147499084472656,47.51499938964844,46.86249923706055,47.372501373291016,104848800
2018-05-14,44.37192916870117,47.03749847412109,47.38249969482422,46.96500015258789,47.25249862670898,83115200
2018-05-15,43.96865463256836,46.61000061035156,46.76750183105469,46.275001525878906,46.69499969482422,94780800
2018-05-16,44.379005432128906,47.04499816894531,47.1150016784668,46.5,46.51750183105469,76732400
2018-05-17,44.098365783691406,46.747501373291016,47.227500915527344,46.59000015258789,47.0,69176000
2018-05-18,43.93800735473633,46.57749938964844,46.95249938964844,46.532501220703125,46.79750061035156,73190800
2018-05-21,44.249298095703125,46.907501220703125,47.317501068115234,46.727500915527344,47.0,73603200
2018-05-22,44.138465881347656,46.790000915527344,47.220001220703125,46.69499969482422,47.095001220703125,60962800
2018-05-23,44.42145538330078,47.09000015258789,47.125,46.43999862670898,46.587501525878906,80233600
2018-05-24,44.37192916870117,47.03749847412109,47.209999084472656,46.5525016784668,47.192501068115234,92936000
2018-05-25,44.47332763671875,47.14500045776367,47.41249847412109,46.91249847412109,47.057498931884766,69844000
2018-05-29,44.3129768371582,46.97499847412109,47.1875,46.71749877929688,46.900001525878906,90056400
2018-05-30,44.21864700317383,46.875,47.0,46.69499969482422,46.93000030517578,74762000
2018-05-31,44.07006454467773,46.71749877929688,47.057498931884766,46.53499984741211,46.80500030517578,109931200
2018-06-01,44.86482238769531,47.560001373291016,47.56499862670898,46.9375,46.997501373291016,93770000
2018-06-04,45.23980712890625,47.95750045776367,48.35499954223633,47.837501525878906,47.90999984741211,105064800
2018-06-05,45.58882522583008,48.32749938964844,48.48500061035156,48.09000015258789,48.26750183105469,86264000
2018-06-06,45.7468376159668,48.494998931884766,48.52000045776367,47.97999954223633,48.407501220703125,83734400
2018-06-07,45.62419509887695,48.3650016784668,48.54999923706055,48.084999084472656,48.53499984741211,85388800
2018-06-08,45.209129333496094,47.92499923706055,48.0,47.442501068115234,47.79249954223633,106627200
2018-06-11,45.09829330444336,47.807498931884766,47.99250030517578,47.5525016784668,47.837501525878906,73234000
2018-06-12,45.34592819213867,48.06999969482422,48.15250015258789,47.78749847412109,47.84749984741211,67644400
2018-06-13,44.97330856323242,47.67499923706055,48.220001220703125,47.61000061035156,48.10499954223633,86553600
2018-06-14,44.99689483642578,47.70000076293945,47.89250183105469,47.55500030517578,47.88750076293945,86440400
2018-06-15,44.53464889526367,47.209999084472656,47.540000915527344,47.06499862670898,47.50749969482422,246876800
2018-06-18,44.511077880859375,47.185001373291016,47.30500030517578,46.79999923706055,46.970001220703125,73939600
2018-06-19,43.791786193847656,46.42250061035156,46.58250045776367,45.86249923706055,46.28499984741211,134314000
2018-06-20,43.98281097412109,46.625,46.79999923706055,46.432498931884766,46.587501525878906,82514800
2018-06-21,43.73754501342773,46.3650016784668,47.087501525878906,46.23500061035156,46.8125,102847600
2018-06-22,43.61019134521485,46.22999954223633,46.53749847412109,46.17499923706055,46.52999877929688,108801600
2018-06-25,42.96166229248047,45.54249954223633,46.22999954223633,45.182498931884766,45.84999847412109,126652400
2018-06-26,43.4946403503418,46.10749816894531,46.63249969482422,45.6349983215332,45.747501373291016,98276800
2018-06-27,43.430965423583984,46.040000915527344,46.81999969482422,46.00749969482422,46.307498931884766,101141200
2018-06-28,43.746978759765625,46.375,46.5525016784668,45.95000076293945,46.025001525878906,69460800
2018-06-29,43.655006408691406,46.27750015258789,46.79750061035156,45.727500915527344,46.5724983215332,90950800
2018-07-02,44.14317321777344,46.79499816894531,46.82500076293945,45.85499954223633,45.95500183105469,70925200
2018-07-03,43.37436294555664,45.97999954223633,46.98749923706055,45.8849983215332,46.9474983215332,55819200
2018-07-05,43.723392486572266,46.34999847412109,46.602500915527344,46.06999969482422,46.31499862670898,66416800
2018-07-06,44.3294792175293,46.99250030517578,47.10749816894531,46.29999923706055,46.35499954223633,69940800
2018-07-09,44.94500732421875,47.64500045776367,47.66999816894531,47.32500076293945,47.375,79026400
2018-07-10,44.89076614379883,47.587501525878906,47.81999969482422,47.54499816894531,47.6775016784668,63756400
2018-07-11,44.308250427246094,46.970001220703125,47.44499969482422,46.90250015258789,47.125,75326000
2018-07-12,45.05112457275391,47.75749969482422,47.852500915527344,47.32749938964844,47.38249969482422,72164400
2018-07-13,45.121883392333984,47.83250045776367,47.959999084472656,47.72499847412109,47.77000045776367,50055600
2018-07-16,45.0228271484375,47.727500915527344,48.16249847412109,47.60499954223633,47.880001068115234,60172400
2018-07-17,45.150184631347656,47.86249923706055,47.96749877929688,47.29999923706055,47.4375,62138000
2018-07-18,44.90254974365234,47.59999847412109,47.95000076293945,47.48249816894531,47.94499969482422,65573600
2018-07-19,45.251590728759766,47.970001220703125,48.13750076293945,47.42250061035156,47.42250061035156,81147200
2018-07-20,45.14782333374024,47.86000061035156,48.10749816894531,47.54249954223633,47.94499969482422,82704800
2018-07-23,45.18791961669922,47.90250015258789,47.9900016784668,47.38999938964844,47.66999816894531,63957600
2018-07-24,45.51572036743164,48.25,48.415000915527344,48.01250076293945,48.11249923706055,74791600
2018-07-25,45.9449348449707,48.70500183105469,48.712501525878906,48.10749816894531,48.26499938964844,66839600
2018-07-26,45.80109024047852,48.5525016784668,48.9900016784668,48.40250015258789,48.65250015258789,76304000
2018-07-27,45.03934860229492,47.744998931884766,48.79750061035156,47.525001525878906,48.747501373291016,96096000
2018-07-30,44.78700256347656,47.477500915527344,48.04999923706055,47.26750183105469,47.97499847412109,84118000
2018-07-31,44.87662124633789,47.5724983215332,48.03499984741211,47.334999084472656,47.57500076293945,157492000
2018-08-01,47.52029800415039,50.375,50.43999862670898,49.32749938964844,49.782501220703125,271742800
2018-08-02,48.90935134887695,51.84749984741211,52.095001220703125,50.087501525878906,50.14500045776367,249616000
2018-08-03,49.05085372924805,51.997501373291016,52.185001373291016,51.369998931884766,51.75749969482422,133789600
2018-08-06,49.30556488037109,52.26750183105469,52.3125,51.76750183105469,52.0,101701600
2018-08-07,48.84332275390625,51.77750015258789,52.375,51.68999862670898,52.33000183105469,102349600
2018-08-08,48.87633895874024,51.8125,51.95249938964844,51.130001068115234,51.51250076293945,90102000
2018-08-09,49.2607536315918,52.220001220703125,52.44499969482422,51.79999923706055,52.38249969482422,93970400
2018-08-10,49.114017486572266,51.88249969482422,52.275001525878906,51.66749954223633,51.84000015258789,98444800
2018-08-13,49.43112182617188,52.21749877929688,52.73749923706055,51.92499923706055,52.32749938964844,103563600
2018-08-14,49.639408111572266,52.4375,52.63999938964844,52.06499862670898,52.540000915527344,82992000
2018-08-15,49.75537109375,52.560001373291016,52.685001373291016,52.08250045776367,52.30500030517578,115230400
2018-08-16,50.48429107666016,53.33000183105469,53.45249938964844,52.86750030517578,52.9375,114001600
2018-08-17,51.492454528808594,54.39500045776367,54.48749923706055,53.290000915527344,53.36000061035156,141708000
2018-08-20,50.9907341003418,53.8650016784668,54.79499816894531,53.77750015258789,54.525001525878906,121150800
2018-08-21,50.89133071899414,53.7599983215332,54.29750061035156,53.50749969482422,54.20000076293945,104639200
2018-08-22,50.89370346069336,53.76250076293945,54.09000015258789,53.459999084472656,53.525001525878906,76072400
2018-08-23,50.997825622558594,53.872501373291016,54.26250076293945,53.650001525878906,53.66249847412109,75532800
2018-08-24,51.15639877319336,54.040000915527344,54.22499847412109,53.77750015258789,54.150001525878906,73905600
2018-08-27,51.5776481628418,54.48500061035156,54.685001373291016,54.08250045776367,54.28749847412109,82100400
2018-08-28,51.99416732788086,54.92499923706055,55.1349983215332,54.72999954223633,54.75249862670898,91107200
2018-08-29,52.77041244506836,55.744998931884766,55.872501373291016,54.852500915527344,55.03749847412109,109019200
2018-08-30,53.25557327270508,56.25749969482422,57.06499862670898,55.59999847412109,55.8125,195175200
2018-08-31,53.870887756347656,56.907501220703125,57.21749877929688,56.5,56.62749862670898,173360400
2018-09-04,54.04365921020508,57.09000015258789,57.29499816894531,56.657501220703125,57.102500915527344,109560400
2018-09-05,53.691017150878906,56.71749877929688,57.41749954223633,56.275001525878906,57.247501373291016,133332000
2018-09-06,52.7988166809082,55.775001525878906,56.837501525878906,55.32500076293945,56.557498931884766,137160000
2018-09-07,52.37282180786133,55.32500076293945,56.34249877929688,55.1775016784668,55.462501525878906,150479200
2018-09-10,51.66994857788086,54.58250045776367,55.462501525878906,54.11750030517578,55.23749923706055,158066000
2018-09-11,52.97631454467773,55.962501525878906,56.07500076293945,54.13999938964844,54.50249862670898,142996000
2018-09-12,52.318397521972656,55.26750183105469,56.25,54.959999084472656,56.23500061035156,197114800
2018-09-13,53.5821533203125,56.602500915527344,57.087501525878906,55.64250183105469,55.880001068115234,166825600
2018-09-14,52.97394180297852,55.959999084472656,56.709999084472656,55.630001068115234,56.4375,127997200
2018-09-17,51.563453674316406,54.470001220703125,55.73749923706055,54.317501068115234,55.53749847412109,148780400
2018-09-18,51.64864349365234,54.560001373291016,55.462501525878906,54.27999877929688,54.4474983215332,126286800
2018-09-19,51.67941284179688,54.59249877929688,54.90499877929688,53.82500076293945,54.625,108495200
2018-09-20,52.072265625,55.00749969482422,55.56999969482422,54.78749847412109,55.060001373291016,106435200
2018-09-21,51.51138305664063,54.415000915527344,55.34000015258789,54.3224983215332,55.19499969482422,384986800
2018-09-24,52.25212478637695,55.1974983215332,55.31499862670898,54.157501220703125,54.20500183105469,110773600
2018-09-25,52.58346176147461,55.54750061035156,55.70500183105469,54.92499923706055,54.9375,98217600
2018-09-26,52.1645622253418,55.10499954223633,55.9375,54.93999862670898,55.25,95938800
2018-09-27,53.23662567138672,56.23749923706055,56.61000061035156,55.8849983215332,55.95500183105469,120724800
2018-09-28,53.42359924316406,56.435001373291016,56.459999084472656,56.005001068115234,56.1974983215332,91717600
2018-10-01,53.7833137512207,56.81499862670898,57.35499954223633,56.587501525878906,56.98749923706055,94403200
2018-10-02,54.26137161254883,57.31999969482422,57.5,56.657501220703125,56.8125,99152800
2018-10-03,54.921661376953125,58.01750183105469,58.36750030517578,57.44499969482422,57.51250076293945,114619200
2018-10-04,53.95607376098633,56.997501373291016,58.087501525878906,56.682498931884766,57.69499969482422,128168000
2018-10-05,53.0804443359375,56.0724983215332,57.102500915527344,55.14500045776367,56.9900016784668,134322000
2018-10-08,52.95737457275391,55.942501068115234,56.20000076293945,55.04999923706055,55.5525016784668,118655600
2018-10-09,53.691017150878906,56.71749877929688,56.817501068115234,55.5625,55.90999984741211,107564000
2018-10-10,51.2037239074707,54.09000015258789,56.587501525878906,54.01250076293945,56.3650016784668,167962400
2018-10-11,50.75170135498047,53.61249923706055,54.875,53.08000183105469,53.630001068115234,212497600
2018-10-12,52.56451034545898,55.52750015258789,55.720001220703125,54.209999084472656,55.10499954223633,161351600
2018-10-15,51.44038772583008,54.34000015258789,55.45750045776367,54.317501068115234,55.290000915527344,123164000
2018-10-16,52.573974609375,55.53749847412109,55.747501373291016,54.18999862670898,54.73249816894531,116736000
2018-10-17,52.3467903137207,55.29750061035156,55.65999984741211,54.834999084472656,55.57500076293945,91541600
2018-10-18,51.12327194213867,54.005001068115234,54.935001373291016,53.25,54.46500015258789,130325200
2018-10-19,51.9018669128418,54.82749938964844,55.31499862670898,54.35749816894531,54.51499938964844,132314800
2018-10-22,52.21900177001953,55.16249847412109,55.84000015258789,54.73500061035156,54.9474983215332,115168400
2018-10-23,52.71125030517578,55.682498931884766,55.8125,53.67499923706055,53.95750045776367,155071200
2018-10-24,50.903167724609375,53.772499084472656,56.057498931884766,53.6349983215332,55.650001525878906,163702000
2018-10-25,52.01783752441406,54.95000076293945,55.345001220703125,54.1875,54.4275016784668,119423200
2018-10-26,51.18952178955078,54.07500076293945,55.04750061035156,53.16749954223633,53.97499847412109,189033600
2018-10-29,50.22867584228516,53.060001373291016,54.92250061035156,51.522499084472656,54.79750061035156,183742000
2018-10-30,50.47954559326172,53.32500076293945,53.79499816894531,52.317501068115234,52.78749847412109,146640000
2018-10-31,51.79538345336914,54.71500015258789,55.11249923706055,54.15499877929688,54.220001220703125,153435600
2018-11-01,52.59054946899414,55.55500030517578,55.59000015258789,54.20249938964844,54.76250076293945,233292800
2018-11-02,49.1021842956543,51.869998931884766,53.41249847412109,51.35749816894531,52.38750076293945,365314800
2018-11-05,47.7082633972168,50.397499084472656,51.09749984741211,49.54249954223633,51.07500076293945,264654800
2018-11-06,48.22417449951172,50.942501068115234,51.18000030517578,50.42250061035156,50.47999954223633,127531600
2018-11-07,49.68673706054688,52.48749923706055,52.51499938964844,51.032501220703125,51.49250030517578,133697600
2018-11-08,49.51337814331055,52.122501373291016,52.52999877929688,51.6875,52.494998931884766,101450400
2018-11-09,48.55867767333984,51.11750030517578,51.50249862670898,50.5625,51.38750076293945,137463200
2018-11-12,46.11257553100586,48.54249954223633,49.962501525878906,48.4474983215332,49.75,204542000
2018-11-13,45.65185546875,48.057498931884766,49.29499816894531,47.86249923706055,47.907501220703125,187531600
2018-11-14,44.362300872802734,46.70000076293945,48.619998931884766,46.48249816894531,48.47499847412109,243204000
2018-11-15,45.45710754394531,47.852500915527344,47.99250030517578,46.72499847412109,47.09749984741211,185915200
2018-11-16,45.9605827331543,48.38249969482422,48.74250030517578,47.3650016784668,47.625,147713200
2018-11-19,44.13907241821289,46.46500015258789,47.67499923706055,46.247501373291016,47.5,167701200
2018-11-20,42.03021240234375,44.244998931884766,45.36750030517578,43.87749862670898,44.59249877929688,271300800
2018-11-21,41.982704162597656,44.19499969482422,45.067501068115234,44.13750076293945,44.932498931884766,124496800
2018-11-23,40.91638946533203,43.0724983215332,44.150001525878906,43.025001525878906,43.73500061035156,94496000
2018-11-26,41.46973419189453,43.65499877929688,43.73749923706055,42.56499862670898,43.560001373291016,179994000
2018-11-27,41.379486083984375,43.560001373291016,43.692501068115234,42.720001220703125,42.87749862670898,165549600
2018-11-28,42.970645904541016,45.23500061035156,45.3224983215332,43.73249816894531,44.182498931884766,184250000
2018-11-29,42.64053726196289,44.88750076293945,45.70000076293945,44.42499923706055,45.665000915527344,167080000
2018-11-30,42.4101791381836,44.64500045776367,45.08250045776367,44.25749969482422,45.0724983215332,158126000
2018-12-03,43.89209747314453,46.20500183105469,46.23500061035156,45.3025016784668,46.1150016784668,163210000
2018-12-04,41.96133041381836,44.17250061035156,45.59749984741211,44.067501068115234,45.23749923706055,165377200
2018-12-06,41.493499755859375,43.68000030517578,43.69499969482422,42.60499954223633,42.93999862670898,172393600
2018-12-07,40.013946533203125,42.122501373291016,43.622501373291016,42.07500076293945,43.372501373291016,169126400
2018-12-10,40.27755737304688,42.400001525878906,42.522499084472656,40.83250045776367,41.25,248104000
2018-12-11,40.04719161987305,42.157501220703125,42.9474983215332,41.75,42.915000915527344,189126800
2018-12-12,40.1588249206543,42.275001525878906,42.97999954223633,42.255001068115234,42.59999847412109,142510800
2018-12-13,40.5981674194336,42.73749923706055,43.14250183105469,42.38750076293945,42.622501373291016,127594400
2018-12-14,39.29911804199219,41.369998931884766,42.27000045776367,41.31999969482422,42.25,162814800
2018-12-17,38.933387756347656,40.98500061035156,42.087501525878906,40.682498931884766,41.36249923706055,177151600
2018-12-18,39.439239501953125,41.51750183105469,41.88249969482422,41.09749984741211,41.345001220703125,135366000
2018-12-19,38.20906829833984,40.22249984741211,41.86249923706055,39.772499084472656,41.5,196189200
2018-12-20,37.244873046875,39.20750045776367,40.52750015258789,38.82500076293945,40.09999847412109,259092000
2018-12-21,35.796199798583984,37.682498931884766,39.540000915527344,37.407501220703125,39.21500015258789,382978400
2018-12-24,34.87001419067383,36.70750045776367,37.88750076293945,36.647499084472656,37.03749847412109,148676800
2018-12-26,37.32560348510742,39.29249954223633,39.307498931884766,36.68000030517578,37.07500076293945,234330000
2018-12-27,37.08336639404297,39.03749847412109,39.192501068115234,37.51750183105469,38.959999084472656,212468400
2018-12-28,37.10237503051758,39.057498931884766,39.630001068115234,38.63750076293945,39.375,169165600
2018-12-31,37.46098327636719,39.435001373291016,39.84000015258789,39.119998931884766,39.63249969482422,140014000
2019-01-02,37.503719329833984,39.47999954223633,39.712501525878906,38.557498931884766,38.72249984741211,148158800
2019-01-03,33.7680778503418,35.54750061035156,36.43000030517578,35.5,35.994998931884766,365248800
2019-01-04,35.20962142944336,37.06499862670898,37.13750076293945,35.95000076293945,36.13249969482422,234428400
2019-01-07,35.13124084472656,36.98249816894531,37.20750045776367,36.47499847412109,37.17499923706055,219111200
2019-01-08,35.80095291137695,37.6875,37.95500183105469,37.130001068115234,37.38999938964844,164101200
2019-01-09,36.40892028808594,38.32749938964844,38.63249969482422,37.407501220703125,37.8224983215332,180396400
2019-01-10,36.52527618408203,38.45000076293945,38.49250030517578,37.71500015258789,38.125,143122800
2019-01-11,36.16668319702149,38.0724983215332,38.42499923706055,37.87749862670898,38.220001220703125,108092800
2019-01-14,35.62284851074219,37.5,37.817501068115234,37.30500030517578,37.712501525878906,129756800
2019-01-15,36.35193634033203,38.26750183105469,38.34749984741211,37.51250076293945,37.567501068115234,114843600
2019-01-16,36.7960205078125,38.73500061035156,38.970001220703125,38.25,38.27000045776367,122278800
2019-01-17,37.01448822021485,38.96500015258789,39.415000915527344,38.31499862670898,38.54999923706055,119284800
2019-01-18,37.242488861083984,39.20500183105469,39.470001220703125,38.994998931884766,39.375,135004000
2019-01-22,36.40654373168945,38.32500076293945,39.182498931884766,38.15499877929688,39.102500915527344,121576000
2019-01-23,36.55378723144531,38.47999954223633,38.78499984741211,37.92499923706055,38.53749847412109,92522400
2019-01-24,36.2640495300293,38.17499923706055,38.619998931884766,37.935001373291016,38.52750015258789,101766000
2019-01-25,37.46572113037109,39.43999862670898,39.532501220703125,38.58000183105469,38.869998931884766,134142000
2019-01-28,37.11899566650391,39.07500076293945,39.08250045776367,38.415000915527344,38.9474983215332,104768400
2019-01-29,36.73427963256836,38.66999816894531,39.532501220703125,38.52750015258789,39.0625,166348800
2019-01-30,39.24449157714844,41.3125,41.53749847412109,40.057498931884766,40.8125,244439200
2019-01-31,39.52709197998047,41.61000061035156,42.25,41.13999938964844,41.52750015258789,162958400
2019-02-01,39.54610824584961,41.630001068115234,42.244998931884766,41.48249816894531,41.7400016784668,130672400
2019-02-04,40.66940307617188,42.8125,42.915000915527344,41.81999969482422,41.852500915527344,125982000
2019-02-05,41.36523818969727,43.54499816894531,43.77000045776367,43.087501525878906,43.21500015258789,144406400
2019-02-06,41.379486083984375,43.560001373291016,43.89250183105469,43.212501525878906,43.66249847412109,112958400
2019-02-07,40.59579849243164,42.73500061035156,43.48500061035156,42.584999084472656,43.09999847412109,126966800
2019-02-08,40.64348983764648,42.602500915527344,42.665000915527344,42.10499954223633,42.247501373291016,95280000
2019-02-11,40.40975570678711,42.35749816894531,42.8025016784668,42.3125,42.76250076293945,83973600
2019-02-12,40.75797271728516,42.72249984741211,42.75,42.42499923706055,42.525001525878906,89134000
